"","video_id","channel_id","period1Comments","period2Comments","period3Comments","period4Comments","period5Comments","period1Likes","period2Likes","period3Likes","period4Likes","period5Likes","period1Disikes","period2Dislikes","period3Dislikes","period4Dislikes","period5Dislikes","period1Views","period2Views","period3Views","period4Views","period5Views","officialBrandContent","Brand"
"123","SCNd5UeMfa8","UC_5qxE-6ITKqNYK6Z7EZYtQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,25,29,24,FALSE,"Reese"
"124","SWM6Y-A8wqw","UCbu7_1wydYTxd66sKYT79pQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,1,FALSE,"Reese"
"125","TeDn7rFAL9g","UCVlhtJHs4KzFGq_tjKeeP_g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"Reese"
"126","Txi0fx9PWXM","UCg-YSRB6TsIq-c5PUZ0F1Jg",0,0,1,0,0,1,4,6,6,0,0,1,0,0,0,135,246,373,273,224,FALSE,"Reese"
"127","U4b07t5Wc_o","UC_rvx8_N98wNEDXx5TIufZQ",0,0,0,0,0,6,18,14,24,13,0,0,0,0,0,241,688,527,883,4605,FALSE,"Reese"
"128","UEhRCn8lJ98","UCYnHvArKvCrB-JQQpCTwlWA",0,0,0,0,0,1,5,2,8,6,0,0,0,0,0,52,115,126,202,221,FALSE,"Reese"
"129","UGdKcCWNAac","UChqsq6hPMurs8f0Kqu95iBw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"Reese"
"130","UKPmjUmx9Eg","UCCvvUTdM1CRGj6bdwhQEDcQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,"Reese"
"131","UKvLMjcuttQ","UCZVdtuIrUiPgOdIPDoEUVMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,5,5,FALSE,"Reese"
"132","UPeD_9cSdGY","UCa5T-cYMUOZCHLu8INu3-dg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,FALSE,"Reese"
"133","UkH_91gIIWI","UC_rvx8_N98wNEDXx5TIufZQ",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,69,117,74,129,77,FALSE,"Reese"
"134","UqF3y0k94hw","UCtGdNCj-DyEIHyDgUOMNSww",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"Reese"
"135","UrMe8JGrQkU","UCZVdtuIrUiPgOdIPDoEUVMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,21,21,29,FALSE,"Reese"
"136","V3DcGTiaPzw","UCtCSqPkb1G0nZAAEgP4cjzg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,FALSE,"Reese"
"137","VJ5xiMPk_n4","UCVlhtJHs4KzFGq_tjKeeP_g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"Reese"
"138","Vhw0WqcVKQY","UCMJLc8ENx-PwzD0OiAHKk3g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,41,35,85,57,FALSE,"Reese"
"139","Vp1_coCB4KA","UCyZRnxbHpY6dqoCrj9_RYVw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,"Reese"
"140","WDyFgQG6Zgo","UCVlhtJHs4KzFGq_tjKeeP_g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"Reese"
"141","WPlbKol8bN4","UCyWiAROtst73idksv7mmE6A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"Reese"
"142","WQul5qyhCpY","UCVlhtJHs4KzFGq_tjKeeP_g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"Reese"
"143","WUd2YzeucFU","UCVlhtJHs4KzFGq_tjKeeP_g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"Reese"
"144","X-6hMhs-F40","UCwy6RWevvgCaAsASThbW6Mg",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,13,10,28,11,FALSE,"Reese"
"145","XJb6iwS-eLA","UC0t_5XESOcT-G43aV7P7dfg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,22,34,40,FALSE,"Reese"
"146","X_t9Gi1UOQ8","UCh5rrs0fgeefwQ1lLvtGijQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,6,8,4,FALSE,"Reese"
"147","XccVt1d1bdw","UChxJpQm1SXhoB3jpb8DvqeA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,FALSE,"Reese"
"148","XgwNTqyvDL8","UCVlhtJHs4KzFGq_tjKeeP_g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Reese"
